cvemun,pollutant,tot_pop_mun,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,paf_mean,total_dths,ab_dths_mean,ab_dths_lower,ab_dths_upper
15105,PM25,30735.0000030735,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1039,263,27.327170605985398,25.470213031770026,29.593527003208294
15106,PM25,944787.9999055212,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1858,4396,816.6029884602056,697.7110435006882,931.9554651887557
15106,PM25,944787.9999055212,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1858,4396,816.6029884602056,697.7110435006882,931.9554651887557
15107,PM25,13344.0000013344,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1383,109,15.07919687086521,13.397112999716802,16.76150383892988
15107,PM25,13344.0000013344,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1376,109,14.994252092054145,13.332204150020367,16.661517230326904
15108,PM25,163229.999983677,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,719,156.03838895511186,130.35909742499112,179.96709799444633
15108,PM25,163229.999983677,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,719,156.03838895511186,130.35909742499112,179.96709799444633
15109,PM25,520232.000260116,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,2483,538.864144333161,450.1830861004909,621.4997278445205
15109,PM25,520232.000260116,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,2483,538.864144333161,450.1830861004909,621.4997278445205
15110,PM25,60630,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1352,359,48.543127189565084,43.2683989527904,53.853576652536205
15110,PM25,60630,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1352,359,48.543127189565084,43.2683989527904,53.853576652536205
15111,PM25,54831.00000000001,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1352,236,31.911359378098492,28.443850007962492,35.40235122562269
15111,PM25,54831.00000000001,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1352,236,31.911359378098492,28.443850007962492,35.40235122562269
15112,PM25,53907.0000053907,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.2021,213,43.05278173350468,36.335580420438845,49.35871684299979
15112,PM25,53907.0000053907,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.2021,213,43.05278173350468,36.335580420438845,49.35871684299979
15113,PM25,71381,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.156,316,49.283871946702845,43.03264474957674,55.539048554288726
15113,PM25,71381,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.156,316,49.283871946702845,43.03264474957674,55.539048554288726
15114,PM25,110607,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1619,437,70.7708760540854,61.401469341262136,79.95591537380982
15114,PM25,110607,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1619,437,70.7708760540854,61.401469341262136,79.95591537380982
15115,PM25,56944,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1981,273,54.08475537402312,45.72187026164518,61.93881769621434
15115,PM25,56944,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1981,273,54.08475537402312,45.72187026164518,61.93881769621434
15116,PM25,5561,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1352,23,3.110005363119768,2.77207012789465,3.4502291448700073
15116,PM25,5561,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1352,23,3.110005363119768,2.77207012789465,3.4502291448700073
15117,PM25,13120,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1383,79,10.928959199984877,9.709834192455297,12.148245901609728
15117,PM25,13120,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1376,79,10.867393718094288,9.66279016377623,12.075778543080967
15118,PM25,216142.9998703142,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1858,819,152.1378179137644,129.98756702162504,173.62864558452935
15118,PM25,216142.9998703142,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1858,819,152.1378179137644,129.98756702162504,173.62864558452935
15119,PM25,19726.9999980273,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1383,111,15.355879382257232,13.642931586867569,17.069054368084554
15119,PM25,19726.9999980273,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1376,111,15.269375983651468,13.57683174910331,16.967233142809967
15120,PM25,312956.0000312956,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.2151,1048,225.4475947254604,188.57830417318272,260.127453637828
15120,PM25,312956.0000312956,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.2151,1048,225.4475947254604,188.57830417318272,260.127453637828
15121,PM25,572817.0001145634,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,2949,639.9961182595617,534.6717361700958,738.1404339160254
15121,PM25,572817.0001145634,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,2949,639.9961182595617,534.6717361700958,738.1404339160254
15122,PM25,385095.0000385095,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1656,1871,309.9273443273111,267.7727934568545,350.8848064965372
15122,PM25,385095.0000385095,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1649,1871,308.5472138879629,266.79882427688966,349.09192280471854
15123,PM25,29471.9999970528,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1088,182,19.80536089603418,18.34843713952044,21.470174371998958
15123,PM25,29471.9999970528,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1088,182,19.80536089603418,18.34843713952044,21.470174371998958
15124,PM25,105013,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.136,409,55.62405200962045,49.53871276285794,61.754480922237065
15124,PM25,105013,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.136,409,55.62405200962045,49.53871276285794,61.754480922237065
15125,PM25,16479,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,62,13.45532700308336,11.240979193810084,15.518720550286053
15125,PM25,16479,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.217,62,13.45532700308336,11.240979193810084,15.518720550286053
16001,PM25,11509.0000011509,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0965,51,4.9199203820361435,4.6121979971648726,5.302101995089989
16001,PM25,11509.0000011509,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0965,51,4.9199203820361435,4.6121979971648726,5.302101995089989
16002,PM25,14745,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0735,67,4.922813820340338,4.559927370453843,5.246881923431076
16002,PM25,14745,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0735,67,4.922813820340338,4.559927370453843,5.246881923431076
16003,PM25,24907,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1064,127,13.508664698489127,12.55445183411119,14.638318388640105
16003,PM25,24907,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1064,127,13.508664698489127,12.55445183411119,14.638318388640105
16004,PM25,15139.0000015139,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,116,12.433592458636555,11.543150682785946,13.474484245165492
16004,PM25,15139.0000015139,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,116,12.433592458636555,11.543150682785946,13.474484245165492
16005,PM25,10999.9999989,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.136,62,8.432007884098942,7.509535920042035,9.361314956427135
16005,PM25,10999.9999989,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.136,62,8.432007884098942,7.509535920042035,9.361314956427135
16006,PM25,127898.9999232606,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0826,659,54.41692307116017,50.876750345228615,58.770119884782886
16006,PM25,127898.9999232606,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0826,659,54.41692307116017,50.876750345228615,58.770119884782886
16007,PM25,3772,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.136,21,2.85600267042061,2.543552489046496,3.1707679691124167
16007,PM25,3772,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.136,21,2.85600267042061,2.543552489046496,3.1707679691124167
16008,PM25,25203,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.066,92,6.073213443828099,5.397729319559296,6.660459611221976
16008,PM25,25203,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0666,92,6.124138601958171,5.486643605252422,6.701786043011211
16009,PM25,37034.999996296494,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0881,208,18.32851006788705,17.232366181899483,19.769120867904796
16009,PM25,37034.999996296494,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,208,18.153753719304017,17.0521299245938,19.58214947099763
16010,PM25,20276,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0718,85,6.106796009375751,5.650520424855524,6.5335194063462705
16010,PM25,20276,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0724,85,6.152468418338822,5.683665075062552,6.565774991665356
16011,PM25,12178,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1006,76,7.646348139786977,7.14449696756289,8.262557896421256
16011,PM25,12178,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0998,76,7.583549877323302,7.090794112453875,8.18894171889454
16012,PM25,45121,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0839,207,17.36655211972465,16.264169730222076,18.74695160695638
16012,PM25,45121,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0839,207,17.36655211972465,16.264169730222076,18.74695160695638
16013,PM25,9337.9999990662,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,46,4.169111859020199,3.9155675231054867,4.5067673501479
16013,PM25,9337.9999990662,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,46,4.169111859020199,3.9155675231054867,4.5067673501479
16014,PM25,18816.0000018816,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,75,5.230387962882436,4.789582959856326,5.636784862918057
16014,PM25,18816.0000018816,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,75,5.230387962882436,4.789582959856326,5.636784862918057
16015,PM25,20997.0000041994,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0724,107,7.744872008967693,7.154731329784625,8.265152048331684
16015,PM25,20997.0000041994,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0724,107,7.744872008967693,7.154731329784625,8.265152048331684
16016,PM25,21586.9999978413,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1039,187,19.430345639997224,18.10999938000378,21.04178535969563
16016,PM25,21586.9999978413,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1039,187,19.430345639997224,18.10999938000378,21.04178535969563
16017,PM25,36588.9999963411,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1329,167,22.18825243735739,19.828240237142577,24.56854121693519
16017,PM25,36588.9999963411,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1329,167,22.18825243735739,19.828240237142577,24.56854121693519
16018,PM25,9771,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1064,68,7.232985822813076,6.7220686985792195,7.837839767145883
16018,PM25,9771,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1064,68,7.232985822813076,6.7220686985792195,7.837839767145883
16019,PM25,21863.9999978136,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0915,133,12.165426597240621,11.407166811590113,13.133260139725039
16019,PM25,21863.9999978136,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,133,12.0541712445584,11.321097403761517,13.030436034123275
16020,PM25,30950,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,181,19.54870317482308,18.125181421720693,21.186759194608054
16020,PM25,30950,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,181,19.54870317482308,18.125181421720693,21.186759194608054
16021,PM25,14465.000002893,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0915,50,4.573468645579181,4.288408575785756,4.937315842001895
16021,PM25,14465.000002893,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0915,50,4.573468645579181,4.288408575785756,4.937315842001895
16022,PM25,27317.9999972682,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,108,11.576103323558172,10.747071325352433,12.545209469636836
16022,PM25,27317.9999972682,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,108,11.576103323558172,10.747071325352433,12.545209469636836
16023,PM25,10828.0000010828,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,83,7.868912740436426,7.384857973105958,8.477133566014391
16023,PM25,10828.0000010828,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,83,7.868912740436426,7.384857973105958,8.477133566014391
16024,PM25,22100,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1023,93,9.510143535488844,8.869764723386332,10.29048199691806
16024,PM25,22100,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1014,93,9.433473344356942,8.809695803785798,10.200822309179078
16025,PM25,43095.9999956904,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0915,168,15.366854649146049,14.409052814640141,16.589381229126364
16025,PM25,43095.9999956904,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0915,168,15.366854649146049,14.409052814640141,16.589381229126364
16026,PM25,4685,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0724,22,1.5924035906288716,1.4710662547220723,1.6993770566663273
16026,PM25,4685,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0724,22,1.5924035906288716,1.4710662547220723,1.6993770566663273
16027,PM25,5451,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1064,40,4.254697542831221,3.954158057987776,4.610493980674049
16027,PM25,5451,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1064,40,4.254697542831221,3.954158057987776,4.610493980674049
16028,PM25,5575.999999999999,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,71,6.731238609288991,6.317167663741241,7.251523893819539
16028,PM25,5575.999999999999,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,71,6.731238609288991,6.317167663741241,7.251523893819539
16029,PM25,12388,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0775,73,5.659281769409463,5.26278748522987,6.077382454891564
16029,PM25,12388,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0775,73,5.659281769409463,5.26278748522987,6.077382454891564
16030,PM25,11762,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,111,10.523485713113773,9.87613536162363,11.336889467802377
16030,PM25,11762,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,111,10.523485713113773,9.87613536162363,11.336889467802377
16031,PM25,16380.9999967238,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1265,113,14.299146264344344,12.894917826011511,15.723840900287877
